Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,FRANKLIN,6145669978,Emergency Department,OP_20,Door to diagnostic eval,62,440,,04/01/2013,03/31/2014,"111 SOUTH GRANT AVENUE
COLUMBUS, OH 43215
(39.96098418100007, -82.99064471599996)"
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,79316,TERRY,8066373551,Emergency Department,OP_20,Door to diagnostic eval,60,382,,04/01/2013,03/31/2014,"705 EAST FELT STREET
BROWNFIELD, TX 79316
(33.18710925100004, -102.26764371999997)"
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,WAYNE,3153322022,Emergency Department,OP_20,Door to diagnostic eval,19,406,,04/01/2013,03/31/2014,"111 DRIVING PARK AVENUE
NEWARK, NY 14513
(43.05431388800008, -77.10011835699999)"
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,8456476400,Emergency Department,OP_20,Door to diagnostic eval,14,385,,04/01/2013,03/31/2014,"10 HEALTHY WAY
ELLENVILLE, NY 12428
(41.73219284600003, -74.38081662699994)"
241304,SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,WHEATON,MN,56296,TRAVERSE,3205638226,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"401 12TH STREET NORTH
WHEATON, MN 56296
(45.80814875800007, -96.50057136599997)"
171300,GRISELL MEMORIAL HOSPITAL,210 SOUTH VERMONT AVENUE,RANSOM,KS,67572,NESS,7857312231,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"210 SOUTH VERMONT AVENUE
RANSOM, KS 67572
(38.63663056000007, -99.93149679699997)"
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Emergency Department,OP_20,Door to diagnostic eval,23,393,,04/01/2013,03/31/2014,"520 S 7TH ST
VINCENNES, IN 47591
(38.67376800300008, -87.53247228899994)"
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,YOUNG,9405493400,Emergency Department,OP_20,Door to diagnostic eval,32,381,,04/01/2013,03/31/2014,"1301 MONTGOMERY ROAD
GRAHAM, TX 76450
(33.089880169000025, -98.58462395299995)"
050006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,7074458121,Emergency Department,OP_20,Door to diagnostic eval,26,402,,04/01/2013,03/31/2014,"2700 DOLBEER ST
EUREKA, CA 95501
(40.78451311400005, -124.14153616899995)"
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,NY,10029,NEW YORK,2124237554,Emergency Department,OP_20,Door to diagnostic eval,44,362,,04/01/2013,03/31/2014,"1901 FIRST AVENUE
NEW YORK, NY 10029
(40.78445814500003, -73.94387874299997)"
290006,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,CHURCHILL,7754233151,Emergency Department,OP_20,Door to diagnostic eval,15,401,,04/01/2013,03/31/2014,"801 EAST WILLIAMS AVENUE
FALLON, NV 89406
(39.474907924000036, -118.76732887299994)"
310041,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,08755,OCEAN,7325578000,Emergency Department,OP_20,Door to diagnostic eval,48,423,,04/01/2013,03/31/2014,"99 RT 37 WEST
TOMS RIVER, NJ 08755
(39.965403181000056, -74.21643466899997)"
010131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,MADISON,2568823100,Emergency Department,OP_20,Door to diagnostic eval,53,419,,04/01/2013,03/31/2014,"ONE HOSPITAL DR SE
HUNTSVILLE, AL 35801
(34.692473310000025, -86.57259625099994)"
450855,HARLINGEN MEDICAL CENTER,5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,CAMERON,9563651000,Emergency Department,OP_20,Door to diagnostic eval,19,400,,04/01/2013,03/31/2014,"5501 SOUTH EXPRESSWAY 77
HARLINGEN, TX 78550
(26.156573138000056, -97.67591413499997)"
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,4159257900,Emergency Department,OP_20,Door to diagnostic eval,33,454,,04/01/2013,03/31/2014,"250 BON AIR ROAD, PO BOX 8010
GREENBRAE, CA 94904
(37.948586214000045, -122.53687479599995)"
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,05301,WINDHAM,8022570341,Emergency Department,OP_20,Door to diagnostic eval,34,424,,04/01/2013,03/31/2014,"17 BELMONT AVE
BRATTLEBORO, VT 05301
(42.84213695600005, -72.56480461599995)"
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,9133197633,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"3651 COLLEGE BLVD
LEAWOOD, KS 66211
(38.92755332100006, -94.62795013099998)"
010086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Emergency Department,OP_20,Door to diagnostic eval,13,418,,04/01/2013,03/31/2014,"1530 U S HIGHWAY 43
WINFIELD, AL 35594
(33.929365020000034, -87.82463746799993)"
281359,MEMORIAL COMMUNITY HOSPITAL,810 NORTH 22ND ST,BLAIR,NE,68008,WASHINGTON,4024262182,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"810 NORTH 22ND ST
BLAIR, NE 68008
(41.55146667300005, -96.14559310799996)"
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,6418422151,Emergency Department,OP_20,Door to diagnostic eval,21,67,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"1002 SOUTH LINCOLN STREET
KNOXVILLE, IA 50138
(41.31076044000008, -93.10952057699996)"
371301,PRAGUE COMMUNITY HOSPITAL,1322 KLABSUBA AVENUE,PRAGUE,OK,74864,LINCOLN,4055674922,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1322 KLABSUBA AVENUE
PRAGUE, OK 74864
(35.48984002200007, -96.68453604199999)"
390153,MAIN LINE HOSPITAL PAOLI,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,6106481000,Emergency Department,OP_20,Door to diagnostic eval,22,384,,04/01/2013,03/31/2014,"255 WEST LANCASTER AVENUE
PAOLI, PA 19301
(40.042048359000034, -75.49927807899996)"
220015,"COOLEY DICKINSON HOSPITAL INC,THE",30 LOCUST STREET,NORTHAMPTON,MA,01060,HAMPSHIRE,4135822000,Emergency Department,OP_20,Door to diagnostic eval,48,419,,04/01/2013,03/31/2014,"30 LOCUST STREET
NORTHAMPTON, MA 01060
(42.33189274100005, -72.65405114699996)"
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,BRYAN,OH,43506,WILLIAMS,4196361131,Emergency Department,OP_20,Door to diagnostic eval,18,541,,04/01/2013,03/31/2014,"433 WEST HIGH STREET
BRYAN, OH 43506
(41.474573177000025, -84.55648047499994)"
241344,LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,ROSEAU,MN,56751,ROSEAU,2184632500,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"715 DELMORE DRIVE
ROSEAU, MN 56751
(48.84053371600004, -95.76019147799997)"
370083,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH,510 EAST MAIN STREET,ANTLERS,OK,74523,PUSHMATAHA,5802983341,Emergency Department,OP_20,Door to diagnostic eval,20,391,,04/01/2013,03/31/2014,"510 EAST MAIN STREET
ANTLERS, OK 74523
(34.23169021100006, -95.61547443699999)"
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,4301 B VISTA,PASADENA,TX,77504,HARRIS,7133783000,Emergency Department,OP_20,Door to diagnostic eval,20,309,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"4301 B VISTA
PASADENA, TX 77504
(29.658711804000063, -95.17787610299996)"
310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAAS DRIVE,BELLEVILLE,NJ,07109,ESSEX,9734502002,Emergency Department,OP_20,Door to diagnostic eval,57,432,,04/01/2013,03/31/2014,"ONE CLARA MAAS DRIVE
BELLEVILLE, NJ 07109
(40.784229604000075, -74.17616127499997)"
371304,MERCY HOSPITAL TISHOMINGO INC,1000 SOUTH BYRD,TISHOMINGO,OK,73460,JOHNSTON,5803712327,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1000 SOUTH BYRD
TISHOMINGO, OK 73460
(34.22379623100005, -96.67523527399999)"
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,9507 HOSPITAL AVENUE,NASSAWADOX,VA,23413,NORTHAMPTON,7574148000,Emergency Department,OP_20,Door to diagnostic eval,29,404,,04/01/2013,03/31/2014,"9507 HOSPITAL AVENUE
NASSAWADOX, VA 23413
(37.47445817800008, -75.86377851099996)"
450130,NIX HEALTH CARE SYSTEM,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205,BEXAR,2102712188,Emergency Department,OP_20,Door to diagnostic eval,13,815,,04/01/2013,03/31/2014,"414 NAVARRO, SUITE 600
SAN ANTONIO, TX 78205
(29.425126634000037, -98.48965736099996)"
450669,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,75057,DENTON,9724201000,Emergency Department,OP_20,Door to diagnostic eval,9,476,,04/01/2013,03/31/2014,"500 WEST MAIN STREET
LEWISVILLE, TX 75057
(33.04625278000003, -97.00475030799998)"
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,3154485111,Emergency Department,OP_20,Door to diagnostic eval,79,375,,04/01/2013,03/31/2014,"301 PROSPECT AVENUE
SYRACUSE, NY 13203
(43.055715847000045, -76.14918691599996)"
501303,WILLAPA HARBOR HOSPITAL,800 ALDER STREET,SOUTH BEND,WA,98586,PACIFIC,3608755526,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"800 ALDER STREET
SOUTH BEND, WA 98586
(46.66211604000006, -123.81264215899995)"
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,COOK,7083521200,Emergency Department,OP_20,Door to diagnostic eval,25,342,,04/01/2013,03/31/2014,"5101 S WILLOW SPRINGS RD
LA GRANGE, IL 60525
(41.796831832000066, -87.88844392099998)"
050225,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE,5308779361,Emergency Department,OP_20,Door to diagnostic eval,24,369,,04/01/2013,03/31/2014,"5974 PENTZ ROAD
PARADISE, CA 95969
(39.75743014100004, -121.57228355599995)"
150084,ST VINCENT HOSPITAL & HEALTH SERVICES,2001 W 86TH ST,INDIANAPOLIS,IN,46260,MARION,3173387000,Emergency Department,OP_20,Door to diagnostic eval,32,313,,04/01/2013,03/31/2014,"2001 W 86TH ST
INDIANAPOLIS, IN 46260
(39.91194306700004, -86.19636070999996)"
070016,SAINT MARYS HOSPITAL,56 FRANKLIN ST,WATERBURY,CT,06706,NEW HAVEN,2035746000,Emergency Department,OP_20,Door to diagnostic eval,31,311,,04/01/2013,03/31/2014,"56 FRANKLIN ST
WATERBURY, CT 06706
(41.55262454100006, -73.03593669699995)"
171327,ELLSWORTH COUNTY MEDICAL CENTER,1604 AYLWARD AVENUE,ELLSWORTH,KS,67439,ELLSWORTH,7854723111,Emergency Department,OP_20,Door to diagnostic eval,29,234,,04/01/2013,03/31/2014,"1604 AYLWARD AVENUE
ELLSWORTH, KS 67439
(38.74200079600007, -98.21893399999999)"
260214,BELTON REGIONAL MEDICAL CENTER,17065 S 71 HIGHWAY,BELTON,MO,64012,CASS,8163481236,Emergency Department,OP_20,Door to diagnostic eval,9,493,,04/01/2013,03/31/2014,"17065 S 71 HIGHWAY
BELTON, MO 64012
(38.80746633600006, -94.53335603999994)"
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,DALLAS,2148200111,Emergency Department,OP_20,Door to diagnostic eval,52,417,,04/01/2013,03/31/2014,"3500 GASTON AVE
DALLAS, TX 75246
(32.79078414300005, -96.78053905199994)"
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,TULSA,9184775000,Emergency Department,OP_20,Door to diagnostic eval,20,84,,04/01/2013,03/31/2014,"2408 EAST 81ST STREET, SUITE 300
TULSA, OK 74137
(36.046313600000076, -95.95554290499996)"
200008,MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,04101,CUMBERLAND,2078793000,Emergency Department,OP_20,Door to diagnostic eval,32,309,,04/01/2013,03/31/2014,"144 STATE STREET
PORTLAND, ME 04101
(43.651940909000075, -70.26495845299996)"
491303,DICKENSON COMMUNITY HOSPITAL,312 HOSPITAL DRIVE,CLINTWOOD,VA,24228,DICKENSON,2769260300,Emergency Department,OP_20,Door to diagnostic eval,14,170,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"312 HOSPITAL DRIVE
CLINTWOOD, VA 24228
(37.159291248000045, -82.44757777899997)"
320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,SAN JUAN,5056092000,Emergency Department,OP_20,Door to diagnostic eval,20,383,,04/01/2013,03/31/2014,"801 WEST MAPLE STREET
FARMINGTON, NM 87401
(36.72429369900004, -108.21570107999997)"
150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,VANDERBURGH,8124854000,Emergency Department,OP_20,Door to diagnostic eval,20,259,,04/01/2013,03/31/2014,"3700 WASHINGTON AVE
EVANSVILLE, IN 47750
(37.96242905100007, -87.50418994999995)"
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,5188914141,Emergency Department,OP_20,Door to diagnostic eval,19,402,,04/01/2013,03/31/2014,"2233 STATE ROUTE 86
SARANAC LAKE, NY 12983
(44.34492100600005, -74.14459220199996)"
100062,MUNROE REGIONAL MEDICAL CENTER,1500 SW 1ST AVE,OCALA,FL,34474,MARION,3523517200,Emergency Department,OP_20,Door to diagnostic eval,31,371,,04/01/2013,03/31/2014,"1500 SW 1ST AVE
OCALA, FL 34474
(29.173952023000027, -82.13790838199998)"
190079,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LULING,LA,70070,SAINT CHARLES,9857856242,Emergency Department,OP_20,Door to diagnostic eval,7,401,,04/01/2013,03/31/2014,"1057 PAUL MAILLARD ROAD
LULING, LA 70070
(29.924541557000055, -90.37169957899994)"
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,MINNEHAHA,6053346730,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"910 EAST 20TH STREET
SIOUX FALLS, SD 57105
(43.53488647800003, -96.71407108799997)"
450845,EL PASO SPECIALTY HOSPITAL,1755 CURIE SUITE A,EL PASO,TX,79902,EL PASO,9155443636,Emergency Department,OP_20,Door to diagnostic eval,15,332,,04/01/2013,03/31/2014,"1755 CURIE SUITE A
EL PASO, TX 79902
(31.779586254000037, -106.47705185699999)"
440174,HAYWOOD PARK COMMUNITY HOSPITAL,2545 N WASHINGTON AVE,BROWNSVILLE,TN,38012,HAYWOOD,7317724110,Emergency Department,OP_20,Door to diagnostic eval,15,420,,04/01/2013,03/31/2014,"2545 N WASHINGTON AVE
BROWNSVILLE, TN 38012
(35.60916909000008, -89.24407366799994)"
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,STEPHENSON,8152354131,Emergency Department,OP_20,Door to diagnostic eval,24,468,,04/01/2013,03/31/2014,"1045 WEST STEPHENSON STREET
FREEPORT, IL 61032
(42.29579546100007, -89.63842492799995)"
501309,PROVIDENCE ST JOSEPH HOSPITAL,500 EAST WEBSTER,CHEWELAH,WA,99109,STEVENS,5099358211,Emergency Department,OP_20,Door to diagnostic eval,24,335,,04/01/2013,03/31/2014,"500 EAST WEBSTER
CHEWELAH, WA 99109
(48.278173507000076, -117.71145234299996)"
241343,MUNICIPAL HOSPITAL AND GRANITE MANOR,345 TENTH AVENUE,GRANITE FALLS,MN,56241,YELLOW MEDICINE,3205643111,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"345 TENTH AVENUE
GRANITE FALLS, MN 56241
(44.808891705000065, -95.54384012299994)"
250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,MS,39301,LAUDERDALE,6014830011,Emergency Department,OP_20,Door to diagnostic eval,35,399,,04/01/2013,03/31/2014,"1314 19TH AVE
MERIDIAN, MS 39301
(32.37002593400007, -88.69775282399996)"
140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,MCHENRY,8153445000,Emergency Department,OP_20,Door to diagnostic eval,51,418,,04/01/2013,03/31/2014,"4201 MEDICAL CENTER DRIVE
MCHENRY, IL 60050
(42.31890191600007, -88.28040986499997)"
120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HONOLULU,8085389011,Emergency Department,OP_20,Door to diagnostic eval,38,442,,04/01/2013,03/31/2014,"1301 PUNCHBOWL ST
HONOLULU, HI 96813
(21.307236602000046, -157.85525383999996)"
670041,SETON MEDICAL CENTER WILLIAMSON,201 SETON PARKWAY,ROUND ROCK,TX,78664,WILLIAMSON,5123240000,Emergency Department,OP_20,Door to diagnostic eval,12,412,,04/01/2013,03/31/2014,"201 SETON PARKWAY
ROUND ROCK, TX 78664
(30.571303811000064, -97.65330786899995)"
390156,MERCY FITZGERALD HOSPITAL,LANSDOWNE & BAILY RDS,DARBY,PA,19023,DELAWARE,2152374000,Emergency Department,OP_20,Door to diagnostic eval,31,813,,04/01/2013,03/31/2014,"LANSDOWNE &amp; BAILY RDS
DARBY, PA 19023
(39.91622918500008, -75.26568984999994)"
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,2159556000,Emergency Department,OP_20,Door to diagnostic eval,38,730,,04/01/2013,03/31/2014,"111 SOUTH 11TH STREET
PHILADELPHIA, PA 19107
(39.949790603000054, -75.15866618099994)"
420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND,8032965678,Emergency Department,OP_20,Door to diagnostic eval,26,358,,04/01/2013,03/31/2014,"TAYLOR AT MARION ST
COLUMBIA, SC 29220
(34.00716074500008, -81.03412784199998)"
050547,SONOMA DEVELOPMENTAL CENTER,P O BOX 1493,ELDRIDGE,CA,95431,SONOMA,7079386393,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"P O BOX 1493
ELDRIDGE, CA 95431
(38.34879886600004, -122.50969937299999)"
450749,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DR/PO BOX 3169,TRINITY,TX,75862,TRINITY,9365943541,Emergency Department,OP_20,Door to diagnostic eval,19,377,,04/01/2013,03/31/2014,"317 PROSPECT DR/PO BOX 3169
TRINITY, TX 75862
(30.951781261000065, -95.37623144299994)"
220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,02138,MIDDLESEX,6176652300,Emergency Department,OP_20,Door to diagnostic eval,9,457,,04/01/2013,03/31/2014,"1493 CAMBRIDGE STREET
CAMBRIDGE, MA 02138
(42.37423250000006, -71.10442457199997)"
190013,WEST CALCASIEU CAMERON HOSPITAL,701 EAST CYPRESS STREET,SULPHUR,LA,70663,CALCASIEU,3375277034,Emergency Department,OP_20,Door to diagnostic eval,32,528,,04/01/2013,03/31/2014,"701 EAST CYPRESS STREET
SULPHUR, LA 70663
(30.231053159000055, -93.36861096499996)"
041307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS,8702383300,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"310 SOUTH FALLS BOULEVARD
WYNNE, AR 72396
(35.221052695000026, -90.78737228699998)"
241316,BIGFORK VALLEY HOSPITAL,258 PINE TREE DRIVE PO BOX 258,BIGFORK,MN,56628,ITASCA,2187433177,Emergency Department,OP_20,Door to diagnostic eval,11,268,,04/01/2013,03/31/2014,"258 PINE TREE DRIVE PO BOX 258
BIGFORK, MN 56628
(47.74734000800004, -93.64427700899995)"
320002,ST VINCENT HOSPITAL,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,SANTA FE,5059135201,Emergency Department,OP_20,Door to diagnostic eval,36,413,,04/01/2013,03/31/2014,"455 ST MICHAEL'S DRIVE
SANTA FE, NM 87505
(35.65753056600005, -105.94601078899996)"
230279,BRIGHTON HOSPITAL,12851 GRAND RIVER RD,BRIGHTON,MI,48116,LIVINGSTON,8102271211,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"12851 GRAND RIVER RD
BRIGHTON, MI 48116
(42.51769620600004, -83.69450774199998)"
050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,OP_20,Door to diagnostic eval,24,346,,04/01/2013,03/31/2014,"1150 NORTH INDIAN CANYON DRIVE
PALM SPRINGS, CA 92262
(33.838400437000075, -116.54556591)"
100017,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,VOLUSIA,3862544000,Emergency Department,OP_20,Door to diagnostic eval,34,376,,04/01/2013,03/31/2014,"303 N CLYDE MORRIS BLVD
DAYTONA BEACH, FL 32114
(29.199394509000058, -81.05473406399994)"
370048,MCCURTAIN MEMORIAL HOSPITAL,1301 LINCOLN ROAD,IDABEL,OK,74745,MCCURTAIN,5802867623,Emergency Department,OP_20,Door to diagnostic eval,52,170,,04/01/2013,03/31/2014,"1301 LINCOLN ROAD
IDABEL, OK 74745
(33.880957661000025, -94.81141067999994)"
370203,"COMMUNITY HOSPITAL, LLC",3100 SOUTHWEST 89TH STREET,OKLAHOMA CITY,OK,73159,OKLAHOMA,4056028100,Emergency Department,OP_20,Door to diagnostic eval,8,389,,04/01/2013,03/31/2014,"3100 SOUTHWEST 89TH STREET
OKLAHOMA CITY, OK 73159
(35.37709304500004, -97.57021071499997)"
260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,GREENE,4172696000,Emergency Department,OP_20,Door to diagnostic eval,27,431,,04/01/2013,03/31/2014,"3801 SOUTH NATIONAL AVENUE
SPRINGFIELD, MO 65807
(37.14633304600005, -93.27807502999997)"
450358,"METHODIST HOSPITAL,THE",6565 FANNIN,HOUSTON,TX,77030,HARRIS,7137902221,Emergency Department,OP_20,Door to diagnostic eval,28,428,,04/01/2013,03/31/2014,"6565 FANNIN
HOUSTON, TX 77030
(29.710291314000074, -95.40029134499997)"
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,MINNEHAHA,6053331000,Emergency Department,OP_20,Door to diagnostic eval,12,424,,04/01/2013,03/31/2014,"1305 W 18TH ST POST OFFICE BOX 5039
SIOUX FALLS, SD 57117
(43.536664435000034, -96.74140637999994)"
190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,OAKDALE,LA,71463,ALLEN,3183353700,Emergency Department,OP_20,Door to diagnostic eval,15,375,,04/01/2013,03/31/2014,"130 N HOSPITAL DR
OAKDALE, LA 71463
(30.81574163700003, -92.64453243899999)"
171376,GIRARD MEDICAL CENTER,302 NORTH HOSPITAL DRIVE,GIRARD,KS,66743,CRAWFORD,6207248291,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"302 NORTH HOSPITAL DRIVE
GIRARD, KS 66743
(37.51424034000007, -94.85836454099996)"
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,300 E WARWICK DR,ALMA,MI,48801,GRATIOT,9894631101,Emergency Department,OP_20,Door to diagnostic eval,25,385,,04/01/2013,03/31/2014,"300 E WARWICK DR
ALMA, MI 48801
(43.39175330100005, -84.66192958099998)"
241377,ST FRANCIS MEDICAL CENTER,2400 ST FRANCIS DRIVE,BRECKENRIDGE,MN,56520,WILKIN,2186433000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"2400 ST FRANCIS DRIVE
BRECKENRIDGE, MN 56520
(46.289954273000035, -96.58954168799994)"
450193,ST LUKES EPISCOPAL HOSPITAL,6720 BERTNER,HOUSTON,TX,77030,HARRIS,8323551000,Emergency Department,OP_20,Door to diagnostic eval,25,419,,04/01/2013,03/31/2014,"6720 BERTNER
HOUSTON, TX 77030
(29.708415014000025, -95.39916368999997)"
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,HANCOCK,4194234500,Emergency Department,OP_20,Door to diagnostic eval,11,383,,04/01/2013,03/31/2014,"1900 SOUTH MAIN STREET
FINDLAY, OH 45840
(41.01725096100006, -83.65038712599994)"
010012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,OP_20,Door to diagnostic eval,35,415,,04/01/2013,03/31/2014,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
(34.44060759100006, -85.75726760699996)"
390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,LUZERNE,5708267300,Emergency Department,OP_20,Door to diagnostic eval,34,734,,04/01/2013,03/31/2014,"1000 EAST MOUNTAIN BOULEVARD
WILKES BARRE, PA 18711
(41.25643835600005, -75.81207916599999)"
110027,"TY COBB REGIONAL MEDICAL CENTER, LLC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,FRANKLIN,7063567800,Emergency Department,OP_20,Door to diagnostic eval,27,416,,04/01/2013,03/31/2014,"367 CLEAR CREEK PARKWAY
LAVONIA, GA 30553
(34.43813357300007, -83.13012451099996)"
